Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers LLC
Statement,Data,BrokerAddress,"Two Pickwick Plaza, Greenwich, CT 06830"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"February 24, 2017 - December 29, 2017"
Statement,Data,WhenGenerated,"2024-02-24, 03:03:22 EST"
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Open,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Trades,Data,Trade,Equity and Index Options,USD,ALXN 03MAR17 110.0 P,"2017-03-03, 16:20:00",--,3,0,0,0,0,419.362722,419.362722,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,ALXN 03MAR17 110.0 P,2017-01-27,,-3,1.39787574,,,,-419.362722,419.362722,,ST
Trades,SubTotal,,Equity and Index Options,USD,ALXN 03MAR17 110.0 P,,,3,,,0,0,419.362722,419.362722,0,
Trades,Data,Order,Equity and Index Options,USD,ALXN 21APR17 105.0 P,"2017-03-16, 11:39:05",-,6,0.738333333,0.6044,-443,-1.0086,444.0086,0,-80.36,O;P
Trades,Data,Trade,Equity and Index Options,USD,ALXN 21APR17 105.0 P,"2017-03-16, 11:39:05",ISE,1,0.74,0.6044,-74,-1.0931,75.0931,0,-13.56,O;P
Trades,Data,Trade,Equity and Index Options,USD,ALXN 21APR17 105.0 P,"2017-03-16, 11:39:05",CBOE2,1,0.73,0.6044,-73,0.2569,72.7431,0,-12.56,O;P
Trades,Data,Trade,Equity and Index Options,USD,ALXN 21APR17 105.0 P,"2017-03-16, 11:39:09",CBOE2,4,0.74,0.6044,-296,-0.1724,296.1724,0,-54.24,O;P
Trades,Data,Order,Equity and Index Options,USD,ALXN 21APR17 105.0 P,"2017-04-21, 16:20:00",-,-6,0,0,0,0,-444.0086,-444.0086,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,ALXN 21APR17 105.0 P,"2017-04-21, 16:20:00",--,-6,0,0,0,0,-444.0086,-444.0086,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,ALXN 21APR17 105.0 P,2017-03-16,,6,0.740014333,,,,444.0086,-444.0086,,ST
Trades,SubTotal,,Equity and Index Options,USD,ALXN 21APR17 105.0 P,,,0,,,-443,-1.0086,0,-444.0086,-80.36,
Trades,Data,Order,Equity and Index Options,USD,ALXN 21APR17 110.0 P,"2017-03-16, 11:39:05",-,-6,1.318333333,1.1381,791,-1.0378438,-789.9621562,0,108.14,O;P
Trades,Data,Trade,Equity and Index Options,USD,ALXN 21APR17 110.0 P,"2017-03-16, 11:39:05",CBOE2,-1,1.31,1.1381,131,-0.3479558,-130.6520442,0,17.19,O;P
Trades,Data,Trade,Equity and Index Options,USD,ALXN 21APR17 110.0 P,"2017-03-16, 11:39:05",ISE,-1,1.32,1.1381,132,-0.4979776,-131.5020224,0,18.19,O;P
Trades,Data,Trade,Equity and Index Options,USD,ALXN 21APR17 110.0 P,"2017-03-16, 11:39:09",CBOE2,-4,1.32,1.1381,528,-0.1919104,-527.8080896,0,72.76,O;P
Trades,Data,Order,Equity and Index Options,USD,ALXN 21APR17 110.0 P,"2017-04-21, 16:20:00",-,6,0,0,0,0,789.962156,789.962156,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,ALXN 21APR17 110.0 P,"2017-04-21, 16:20:00",--,6,0,0,0,0,789.962156,789.962156,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,ALXN 21APR17 110.0 P,2017-03-16,,-6,1.316603593,,,,-789.962156,789.962156,,ST
Trades,SubTotal,,Equity and Index Options,USD,ALXN 21APR17 110.0 P,,,0,,,791,-1.0378438,-0.0000002,789.962156,108.14,
Trades,Data,Order,Equity and Index Options,USD,ALXN 28APR17 100.0 P,"2017-03-17, 10:24:16",-,5,0.814,0.6261,-407,-3.9655,410.9655,0,-93.95,O;P
Trades,Data,Trade,Equity and Index Options,USD,ALXN 28APR17 100.0 P,"2017-03-17, 10:24:16",ISE,1,1.23,0.6261,-123,-1.0931,124.0931,0,-60.39,O;P
Trades,Data,Trade,Equity and Index Options,USD,ALXN 28APR17 100.0 P,"2017-03-17, 10:24:20",ISE,4,0.71,0.6261,-284,-2.8724,286.8724,0,-33.56,O;P
Trades,Data,Order,Equity and Index Options,USD,ALXN 28APR17 100.0 P,"2017-04-28, 16:20:00",-,-5,0,0,0,0,-410.9655,-410.9655,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,ALXN 28APR17 100.0 P,"2017-04-28, 16:20:00",--,-5,0,0,0,0,-410.9655,-410.9655,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,ALXN 28APR17 100.0 P,2017-03-17,,5,0.821931,,,,410.9655,-410.9655,,ST
Trades,SubTotal,,Equity and Index Options,USD,ALXN 28APR17 100.0 P,,,0,,,-407,-3.9655,0,-410.9655,-93.95,
Trades,Data,Order,Equity and Index Options,USD,ALXN 28APR17 105.0 P,"2017-03-17, 10:24:16",-,-5,1.254,1.0644,627,-3.9891686,-623.0108314,0,94.8,O;P
Trades,Data,Trade,Equity and Index Options,USD,ALXN 28APR17 105.0 P,"2017-03-17, 10:24:16",ISE,-1,1.67,1.0644,167,-1.0987406,-165.9012594,0,60.56,O;P
Trades,Data,Trade,Equity and Index Options,USD,ALXN 28APR17 105.0 P,"2017-03-17, 10:24:20",ISE,-4,1.15,1.0644,460,-2.890428,-457.109572,0,34.24,O;P
Trades,Data,Order,Equity and Index Options,USD,ALXN 28APR17 105.0 P,"2017-04-28, 16:20:00",-,5,0,0,0,0,623.010831,623.010831,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,ALXN 28APR17 105.0 P,"2017-04-28, 16:20:00",--,5,0,0,0,0,623.010831,623.010831,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,ALXN 28APR17 105.0 P,2017-03-17,,-5,1.246021662,,,,-623.010831,623.010831,,ST
Trades,SubTotal,,Equity and Index Options,USD,ALXN 28APR17 105.0 P,,,0,,,627,-3.9891686,-0.0000004,623.010831,94.8,
Trades,Data,Order,Equity and Index Options,USD,ALXN 17NOV17 170.0 C,"2017-09-25, 10:40:35",-,-3,0.8,0.8479,240,0.163956,-240.163956,0,-14.37,O
Trades,Data,Trade,Equity and Index Options,USD,ALXN 17NOV17 170.0 C,"2017-09-25, 10:40:35",PEARL,-3,0.8,0.8479,240,0.163956,-240.163956,0,-14.37,O
Trades,Data,Order,Equity and Index Options,USD,ALXN 17NOV17 170.0 C,"2017-10-26, 09:30:03",-,3,0.05,0.192,-15,0.6255,240.163956,225.789456,42.6,C
Trades,Data,Trade,Equity and Index Options,USD,ALXN 17NOV17 170.0 C,"2017-10-26, 09:30:03",CBOE2,3,0.05,0.192,-15,0.6255,240.163956,225.789456,42.6,C
Trades,Data,ClosedLot,Equity and Index Options,USD,ALXN 17NOV17 170.0 C,2017-09-25,,-3,0.80054652,,,,-240.163956,225.789456,,ST
Trades,SubTotal,,Equity and Index Options,USD,ALXN 17NOV17 170.0 C,,,0,,,225,0.789456,0,225.789456,28.23,
Trades,Data,Order,Equity and Index Options,USD,ALXN 12JAN18 97.5 P,"2017-12-05, 10:23:37",-,-5,0.62,1.0953,310,0.275339,-310.275339,0,-237.65,O
Trades,Data,Trade,Equity and Index Options,USD,ALXN 12JAN18 97.5 P,"2017-12-05, 10:23:37",BATS,-5,0.62,1.0953,310,0.275339,-310.275339,0,-237.65,O
Trades,SubTotal,,Equity and Index Options,USD,ALXN 12JAN18 97.5 P,,,-5,,,310,0.275339,-310.275339,0,-237.65,
Trades,Data,Order,Equity and Index Options,USD,AMAT 22SEP17 38.0 P,"2017-08-16, 11:05:24",-,-13,0.26,0.2922,338,-4.8633078,-333.1366922,0,-41.86,O
Trades,Data,Trade,Equity and Index Options,USD,AMAT 22SEP17 38.0 P,"2017-08-16, 11:05:24",CBOE2,-13,0.26,0.2922,338,-4.8633078,-333.1366922,0,-41.86,O
Trades,Data,Order,Equity and Index Options,USD,AMAT 22SEP17 38.0 P,"2017-09-06, 12:59:41",-,13,0.03,0.0273,-39,-0.5395,333.136692,293.597192,-3.51,C
Trades,Data,Trade,Equity and Index Options,USD,AMAT 22SEP17 38.0 P,"2017-09-06, 12:59:41",PSE,13,0.03,0.0273,-39,-0.5395,333.136692,293.597192,-3.51,C
Trades,Data,ClosedLot,Equity and Index Options,USD,AMAT 22SEP17 38.0 P,2017-08-16,,-13,0.256258994,,,,-333.136692,293.597192,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMAT 22SEP17 38.0 P,,,0,,,299,-5.4028078,-0.0000002,293.597192,-45.37,
Trades,Data,Order,Equity and Index Options,USD,AMAT 27OCT17 53.0 C,"2017-09-21, 09:44:24",-,-9,0.16,0.1521,144,-3.3648264,-140.6351736,0,7.11,O
Trades,Data,Trade,Equity and Index Options,USD,AMAT 27OCT17 53.0 C,"2017-09-21, 09:44:24",CBOE2,-9,0.16,0.1521,144,-3.3648264,-140.6351736,0,7.11,O
Trades,Data,Order,Equity and Index Options,USD,AMAT 27OCT17 53.0 C,"2017-10-27, 16:20:00",-,9,0,3.69,0,0,140.635174,0,3321,A;C
Trades,Data,Trade,Equity and Index Options,USD,AMAT 27OCT17 53.0 C,"2017-10-27, 16:20:00",--,9,0,3.69,0,0,140.635174,0,3321,A;C
Trades,Data,ClosedLot,Equity and Index Options,USD,AMAT 27OCT17 53.0 C,2017-09-21,,-9,0.156261304,,,,-140.635174,0,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMAT 27OCT17 53.0 C,,,0,,,144,-3.3648264,0.0000004,0,3328.11,
Trades,Data,Order,Equity and Index Options,USD,AMAT 03NOV17 55.5 P,"2017-10-30, 10:13:04",-,-9,0.42,0.5159,378,-3.3702318,-374.6297682,0,-86.31,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMAT 03NOV17 55.5 P,"2017-10-30, 10:13:04",CBOE2,-1,0.42,0.5159,42,-0.6744702,-41.3255298,0,-9.59,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMAT 03NOV17 55.5 P,"2017-10-30, 10:13:04",CBOE2,-8,0.42,0.5159,336,-2.6957616,-333.3042384,0,-76.72,O;P
Trades,Data,Order,Equity and Index Options,USD,AMAT 03NOV17 55.5 P,"2017-11-03, 16:20:00",-,9,0,0,0,0,374.629768,374.629768,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,AMAT 03NOV17 55.5 P,"2017-11-03, 16:20:00",--,9,0,0,0,0,374.629768,374.629768,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,AMAT 03NOV17 55.5 P,2017-10-30,,-9,0.416255298,,,,-374.629768,374.629768,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMAT 03NOV17 55.5 P,,,0,,,378,-3.3702318,-0.0000002,374.629768,-86.31,
Trades,Data,Order,Equity and Index Options,USD,AMAT 10NOV17 57.0 P,"2017-11-06, 09:33:37",-,-9,0.63,1.0142,567,-4.4545977,-562.5454023,0,-345.78,O
Trades,Data,Trade,Equity and Index Options,USD,AMAT 10NOV17 57.0 P,"2017-11-06, 09:33:37",PSE,-9,0.63,1.0142,567,-4.4545977,-562.5454023,0,-345.78,O
Trades,Data,Order,Equity and Index Options,USD,AMAT 10NOV17 57.0 P,"2017-11-10, 16:20:00",-,9,0,0.64,0,0,562.545402,0,576,A;C
Trades,Data,Trade,Equity and Index Options,USD,AMAT 10NOV17 57.0 P,"2017-11-10, 16:20:00",--,9,0,0.64,0,0,562.545402,0,576,A;C
Trades,Data,ClosedLot,Equity and Index Options,USD,AMAT 10NOV17 57.0 P,2017-11-06,,-9,0.625050447,,,,-562.545402,0,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMAT 10NOV17 57.0 P,,,0,,,567,-4.4545977,-0.0000003,0,230.22,
Trades,Data,Order,Equity and Index Options,USD,AMAT 05JAN18 45.0 P,"2017-12-04, 10:01:15",-,-11,0.33,0.5293,363,-5.4368853,-357.5631147,0,-219.23,O
Trades,Data,Trade,Equity and Index Options,USD,AMAT 05JAN18 45.0 P,"2017-12-04, 10:01:15",PSE,-11,0.33,0.5293,363,-5.4368853,-357.5631147,0,-219.23,O
Trades,SubTotal,,Equity and Index Options,USD,AMAT 05JAN18 45.0 P,,,-11,,,363,-5.4368853,-357.5631147,0,-219.23,
Trades,Data,Order,Equity and Index Options,USD,AMD 24MAR17 10.5 P,"2017-03-24, 16:20:00",-,-10,0,0,0,0,-114.431,-114.431,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,AMD 24MAR17 10.5 P,"2017-03-24, 16:20:00",--,-10,0,0,0,0,-114.431,-114.431,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,AMD 24MAR17 10.5 P,2017-02-16,,10,0.114431,,,,114.431,-114.431,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMD 24MAR17 10.5 P,,,-10,,,0,0,-114.431,-114.431,0,
Trades,Data,Order,Equity and Index Options,USD,AMD 24MAR17 11.5 P,"2017-03-24, 16:20:00",-,10,0,0,0,0,245.54355,245.54355,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,AMD 24MAR17 11.5 P,"2017-03-24, 16:20:00",--,10,0,0,0,0,245.54355,245.54355,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,AMD 24MAR17 11.5 P,2017-02-16,,-10,0.24554355,,,,-245.54355,245.54355,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMD 24MAR17 11.5 P,,,10,,,0,0,245.54355,245.54355,0,
Trades,Data,Order,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-06-09, 14:46:46",-,11,0.04,0.0511,-44,-3.6741,47.6741,0,12.21,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-06-09, 14:46:46",MIAX,1,0.02,0.0511,-2,-1.0931,3.0931,0,3.11,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-06-09, 14:46:47",AMEX,1,0.05,0.0511,-5,-0.0931,5.0931,0,0.11,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-06-09, 14:46:46",CBOE,3,0.04,0.0511,-12,-0.7793,12.7793,0,3.33,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-06-09, 14:46:47",PHLX,1,0.04,0.0511,-4,-0.3431,4.3431,0,1.11,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-06-09, 14:46:47",PSE,1,0.04,0.0511,-4,-0.0431,4.0431,0,1.11,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-06-09, 14:48:27",PSE,1,0.04,0.0511,-4,-0.0431,4.0431,0,1.11,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-06-09, 14:48:27",PHLX,1,0.04,0.0511,-4,-0.3431,4.3431,0,1.11,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-06-09, 14:48:27",CBOE,1,0.04,0.0511,-4,-0.3431,4.3431,0,1.11,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-06-09, 14:48:27",AMEX,1,0.05,0.0511,-5,-0.5931,5.5931,0,0.11,O;P
Trades,Data,Order,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-07-14, 16:20:00",-,-11,0,0,0,0,-47.6741,-47.6741,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 8.5 P,"2017-07-14, 16:20:00",--,-11,0,0,0,0,-47.6741,-47.6741,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,AMD 14JUL17 8.5 P,2017-06-09,,11,0.043340091,,,,47.6741,-47.6741,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMD 14JUL17 8.5 P,,,0,,,-44,-3.6741,0,-47.6741,12.21,
Trades,Data,Order,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-06-09, 14:46:46",-,-11,0.18,0.1472,198,-8.1504164,-189.8495836,0,36.08,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-06-09, 14:46:46",MIAX,-1,0.16,0.1472,16,-1.0954488,-14.9045512,0,1.28,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-06-09, 14:46:47",PHLX,-1,0.18,0.1472,18,-0.4954924,-17.5045076,0,3.28,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-06-09, 14:46:47",PSE,-1,0.18,0.1472,18,-0.4954924,-17.5045076,0,3.28,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-06-09, 14:46:47",AMEX,-1,0.19,0.1472,19,-0.7955142,-18.2044858,0,4.28,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-06-09, 14:46:46",CBOE,-3,0.18,0.1472,54,-2.3864772,-51.6135228,0,9.84,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-06-09, 14:48:27",PHLX,-1,0.18,0.1472,18,-0.7954924,-17.2045076,0,3.28,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-06-09, 14:48:27",PSE,-1,0.18,0.1472,18,-0.4954924,-17.5045076,0,3.28,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-06-09, 14:48:27",AMEX,-1,0.19,0.1472,19,-0.7955142,-18.2044858,0,4.28,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-06-09, 14:48:27",CBOE,-1,0.18,0.1472,18,-0.7954924,-17.2045076,0,3.28,O;P
Trades,Data,Order,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-07-14, 16:20:00",-,11,0,0,0,0,189.849586,189.849586,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,AMD 14JUL17 10.0 P,"2017-07-14, 16:20:00",--,11,0,0,0,0,189.849586,189.849586,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,AMD 14JUL17 10.0 P,2017-06-09,,-11,0.172590533,,,,-189.849586,189.849586,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMD 14JUL17 10.0 P,,,0,,,198,-8.1504164,0.0000024,189.849586,36.08,
Trades,Data,Order,Equity and Index Options,USD,AMD 09FEB18 8.5 P,"2017-12-28, 15:36:04",-,-40,0.07,0.4558,280,-6.946468,-273.053532,0,-1543.2,O
Trades,Data,Trade,Equity and Index Options,USD,AMD 09FEB18 8.5 P,"2017-12-28, 15:36:04",CBOE2,-40,0.07,0.4558,280,-6.946468,-273.053532,0,-1543.2,O
Trades,SubTotal,,Equity and Index Options,USD,AMD 09FEB18 8.5 P,,,-40,,,280,-6.946468,-273.053532,0,-1543.2,
Trades,Data,Order,Equity and Index Options,USD,AMGN 03MAR17 140.0 P,"2017-03-03, 16:20:00",-,-2,0,0,0,0,-259.9814,-259.9814,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,AMGN 03MAR17 140.0 P,"2017-03-03, 16:20:00",--,-2,0,0,0,0,-259.9814,-259.9814,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,AMGN 03MAR17 140.0 P,2017-01-20,,2,1.299907,,,,259.9814,-259.9814,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMGN 03MAR17 140.0 P,,,-2,,,0,0,-259.9814,-259.9814,0,
Trades,Data,Order,Equity and Index Options,USD,AMGN 03MAR17 142.0 P,"2017-03-03, 16:20:00",-,2,0,0,0,0,308.007864,308.007864,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,AMGN 03MAR17 142.0 P,"2017-03-03, 16:20:00",--,2,0,0,0,0,308.007864,308.007864,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,AMGN 03MAR17 142.0 P,2017-01-20,,-2,1.54003932,,,,-308.007864,308.007864,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMGN 03MAR17 142.0 P,,,2,,,0,0,308.007864,308.007864,0,
Trades,Data,Order,Equity and Index Options,USD,AMGN 27OCT17 212.5 C,"2017-09-13, 10:27:23",-,-2,0.71,0.5443,142,-0.7502802,-141.2497198,0,33.14,O
Trades,Data,Trade,Equity and Index Options,USD,AMGN 27OCT17 212.5 C,"2017-09-13, 10:27:23",CBOE2,-2,0.71,0.5443,142,-0.7502802,-141.2497198,0,33.14,O
Trades,Data,Order,Equity and Index Options,USD,AMGN 27OCT17 212.5 C,"2017-09-25, 10:44:15",-,2,0.09,0.1989,-18,-0.343,141.24972,122.90672,21.78,C
Trades,Data,Trade,Equity and Index Options,USD,AMGN 27OCT17 212.5 C,"2017-09-25, 10:44:15",CBOE2,2,0.09,0.1989,-18,-0.343,141.24972,122.90672,21.78,C
Trades,Data,ClosedLot,Equity and Index Options,USD,AMGN 27OCT17 212.5 C,2017-09-13,,-2,0.7062486,,,,-141.24972,122.90672,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMGN 27OCT17 212.5 C,,,0,,,124,-1.0932802,0.0000002,122.90672,54.92,
Trades,Data,Order,Equity and Index Options,USD,AMGN 09FEB18 162.5 P,"2017-12-29, 09:31:46",-,-3,1.21,1.2386,363,-1.1288853,-361.8711147,0,-8.58,O
Trades,Data,Trade,Equity and Index Options,USD,AMGN 09FEB18 162.5 P,"2017-12-29, 09:31:46",CBOE2,-3,1.21,1.2386,363,-1.1288853,-361.8711147,0,-8.58,O
Trades,SubTotal,,Equity and Index Options,USD,AMGN 09FEB18 162.5 P,,,-3,,,363,-1.1288853,-361.8711147,0,-8.58,
Trades,Data,Order,Equity and Index Options,USD,AMT 27OCT17 130.0 P,"2017-09-21, 09:45:37",-,-4,0.78,0.9253,312,0.2187928,-312.2187928,0,-58.12,O
Trades,Data,Trade,Equity and Index Options,USD,AMT 27OCT17 130.0 P,"2017-09-21, 09:45:37",BATS,-4,0.78,0.9253,312,0.2187928,-312.2187928,0,-58.12,O
Trades,Data,Order,Equity and Index Options,USD,AMT 27OCT17 130.0 P,"2017-10-12, 13:21:15",-,4,0.1,0.1016,-40,0.234,312.218793,272.452793,0.64,C
Trades,Data,Trade,Equity and Index Options,USD,AMT 27OCT17 130.0 P,"2017-10-12, 13:21:15",BATS,4,0.1,0.1016,-40,0.234,312.218793,272.452793,0.64,C
Trades,Data,ClosedLot,Equity and Index Options,USD,AMT 27OCT17 130.0 P,2017-09-21,,-4,0.780546982,,,,-312.218793,272.452793,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMT 27OCT17 130.0 P,,,0,,,272,0.4527928,0.0000002,272.452793,-57.48,
Trades,Data,Order,Equity and Index Options,USD,AMTD 21APR17 35.0 P,"2017-03-02, 11:31:47",-,9,0.31,0.2947,-279,-7.1379,286.1379,0,-13.77,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMTD 21APR17 35.0 P,"2017-03-02, 11:31:47",AMEX,1,0.31,0.2947,-31,-1.0931,32.0931,0,-1.53,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMTD 21APR17 35.0 P,"2017-03-02, 11:32:02",AMEX,8,0.31,0.2947,-248,-6.0448,254.0448,0,-12.24,O;P
Trades,Data,Order,Equity and Index Options,USD,AMTD 21APR17 35.0 P,"2017-04-21, 16:20:00",-,-9,0,0,0,0,-286.1379,-286.1379,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,AMTD 21APR17 35.0 P,"2017-04-21, 16:20:00",--,-9,0,0,0,0,-286.1379,-286.1379,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,AMTD 21APR17 35.0 P,2017-03-02,,9,0.317931,,,,286.1379,-286.1379,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMTD 21APR17 35.0 P,,,0,,,-279,-7.1379,0,-286.1379,-13.77,
Trades,Data,Order,Equity and Index Options,USD,AMTD 21APR17 36.0 P,"2017-03-02, 11:31:47",-,-9,0.46,0.3919,414,-7.1649252,-406.8350748,0,61.29,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMTD 21APR17 36.0 P,"2017-03-02, 11:31:47",AMEX,-1,0.46,0.3919,46,-1.0961028,-44.9038972,0,6.81,O;P
Trades,Data,Trade,Equity and Index Options,USD,AMTD 21APR17 36.0 P,"2017-03-02, 11:32:02",AMEX,-8,0.46,0.3919,368,-6.0688224,-361.9311776,0,54.48,O;P
Trades,Data,Order,Equity and Index Options,USD,AMTD 21APR17 36.0 P,"2017-04-21, 16:20:00",-,9,0,0,0,0,406.835075,406.835075,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,AMTD 21APR17 36.0 P,"2017-04-21, 16:20:00",--,9,0,0,0,0,406.835075,406.835075,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,AMTD 21APR17 36.0 P,2017-03-02,,-9,0.452038972,,,,-406.835075,406.835075,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMTD 21APR17 36.0 P,,,0,,,414,-7.1649252,0.0000002,406.835075,61.29,
Trades,Data,Order,Equity and Index Options,USD,AMZN 07JUL17 1050.0 C,"2017-05-31, 11:43:02",-,-1,5.66,5.7402,566,-1.1074388,-564.8925612,0,-8.02,O
Trades,Data,Trade,Equity and Index Options,USD,AMZN 07JUL17 1050.0 C,"2017-05-31, 11:43:02",CBOE2,-1,5.66,5.7402,566,-1.1074388,-564.8925612,0,-8.02,O
Trades,Data,Order,Equity and Index Options,USD,AMZN 07JUL17 1050.0 C,"2017-07-07, 16:20:00",-,1,0,0,0,0,564.892561,564.892561,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,AMZN 07JUL17 1050.0 C,"2017-07-07, 16:20:00",--,1,0,0,0,0,564.892561,564.892561,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,AMZN 07JUL17 1050.0 C,2017-05-31,,-1,5.64892561,,,,-564.892561,564.892561,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMZN 07JUL17 1050.0 C,,,0,,,566,-1.1074388,-0.0000002,564.892561,-8.02,
Trades,Data,Order,Equity and Index Options,USD,AMZN 07JUL17 1052.5 C,"2017-05-31, 11:43:02",-,1,5.3,5.3622,-530,-1.0931,531.0931,0,6.22,O
Trades,Data,Trade,Equity and Index Options,USD,AMZN 07JUL17 1052.5 C,"2017-05-31, 11:43:02",CBOE2,1,5.3,5.3622,-530,-1.0931,531.0931,0,6.22,O
Trades,Data,Order,Equity and Index Options,USD,AMZN 07JUL17 1052.5 C,"2017-07-07, 16:20:00",-,-1,0,0,0,0,-531.0931,-531.0931,0,C;Ep
Trades,Data,Trade,Equity and Index Options,USD,AMZN 07JUL17 1052.5 C,"2017-07-07, 16:20:00",--,-1,0,0,0,0,-531.0931,-531.0931,0,C;Ep
Trades,Data,ClosedLot,Equity and Index Options,USD,AMZN 07JUL17 1052.5 C,2017-05-31,,1,5.310931,,,,531.0931,-531.0931,,ST
Trades,SubTotal,,Equity and Index Options,USD,AMZN 07JUL17 1052.5 C,,,0,,,-530,-1.0931,0,-531.0931,6.22,
Trades,Data,Order,Equity and Index Options,USD,AMZN 13OCT17 900.0 P,"2017-09-05, 10:00:59",-,-1,4.45,6.1426,445,-0.7637795,-444.2362205,0,-169.26,O
Trades,Data,Trade,Equity and Index Options,USD,AMZN 13OCT17 900.0 P,"2017-09-05, 10:00:59",NASDAQOM,-1,4.45,6.1426,445,-0.7637795,-444.2362205,0,-169.26,O
