Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers LLC
Statement,Data,BrokerAddress,"Two Pickwick Plaza, Greenwich, CT 06830"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"January 1, 2019 - December 31, 2019"
Statement,Data,WhenGenerated,"2024-02-24, 03:00:45 EST"
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Open,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Lot,Stocks,USD,GD,"2019-10-28, 16:20:00",100,,177.74321178,17774.321178,176.35,17635,-139.321178,ST
Open Positions,Data,Lot,Stocks,USD,GD,"2019-10-28, 16:20:00",100,,177.69326457,17769.326457,176.35,17635,-134.326457,ST
Open Positions,Data,Lot,Stocks,USD,GD,"2019-10-28, 16:20:00",100,,177.80376229,17780.376229,176.35,17635,-145.376229,ST
Open Positions,Data,Lot,Stocks,USD,GD,"2019-10-25, 16:20:00",100,,177.99331011,17799.331011,176.35,17635,-164.331011,ST
Open Positions,Data,Lot,Stocks,USD,GD,"2019-10-24, 16:20:00",100,,178.09330804,17809.330804,176.35,17635,-174.330804,ST
Open Positions,Data,Summary,Stocks,USD,GS,-,-100,1,203.19528329,-20319.528329,229.93,-22993,-2673.471671,
Open Positions,Data,Lot,Stocks,USD,GS,"2019-10-11, 16:20:00",-100,,203.19528329,-20319.528329,229.93,-22993,-2673.471671,ST
Open Positions,Data,Summary,Stocks,USD,HD,-,200,1,225.14800685,45029.60137,218.38,43676,-1353.60137,
Open Positions,Data,Lot,Stocks,USD,HD,"2019-12-11, 16:20:00",100,,225.0780083,22507.80083,218.38,21838,-669.80083,ST
Open Positions,Data,Lot,Stocks,USD,HD,"2019-11-22, 16:20:00",100,,225.2180054,22521.80054,218.38,21838,-683.80054,ST
Open Positions,Data,Summary,Stocks,USD,IBM,-,100,1,135.12741762,13512.741762,134.04,13404,-108.741762,
Open Positions,Data,Lot,Stocks,USD,IBM,"2019-11-08, 16:20:00",100,,135.12741762,13512.741762,134.04,13404,-108.741762,ST
Open Positions,Data,Summary,Stocks,USD,JDST,-,100,1,11.3534611,1135.34611,9.78,978,-157.34611,
Open Positions,Data,Lot,Stocks,USD,JDST,"2019-12-27, 16:20:00",100,,11.3534611,1135.34611,9.78,978,-157.34611,ST
Open Positions,Data,Summary,Stocks,USD,KRE,-,-100,1,56.50145324,-5650.145324,58.25,-5825,-174.854676,
Open Positions,Data,Lot,Stocks,USD,KRE,"2019-11-29, 16:20:00",-100,,56.50145324,-5650.145324,58.25,-5825,-174.854676,ST
Open Positions,Data,Summary,Stocks,USD,LABD,-,900,1,17.925682979,16133.114681,12.35,11115,-5018.114681,
Open Positions,Data,Lot,Stocks,USD,LABD,"2019-12-19, 16:20:00",100,,14.8534611,1485.34611,12.35,1235,-250.34611,ST
Open Positions,Data,Lot,Stocks,USD,LABD,"2019-12-06, 16:20:00",100,,14.3534611,1435.34611,12.35,1235,-200.34611,ST
Open Positions,Data,Lot,Stocks,USD,LABD,"2019-11-29, 16:20:00",100,,14.8534611,1485.34611,12.35,1235,-250.34611,ST
Open Positions,Data,Lot,Stocks,USD,LABD,"2019-11-22, 16:20:00",100,,16.3534611,1635.34611,12.35,1235,-400.34611,ST
Open Positions,Data,Lot,Stocks,USD,LABD,"2019-11-15, 16:20:00",100,,17.8534611,1785.34611,12.35,1235,-550.34611,ST
Open Positions,Data,Lot,Stocks,USD,LABD,"2019-11-01, 16:20:00",100,,18.8534611,1885.34611,12.35,1235,-650.34611,ST
Open Positions,Data,Lot,Stocks,USD,LABD,"2019-10-25, 16:20:00",100,,20.90346007,2090.346007,12.35,1235,-855.346007,ST
Open Positions,Data,Lot,Stocks,USD,LABD,"2019-10-25, 16:20:00",100,,21.40346007,2140.346007,12.35,1235,-905.346007,ST
Open Positions,Data,Lot,Stocks,USD,LABD,"2019-10-25, 16:20:00",100,,21.90346007,2190.346007,12.35,1235,-955.346007,ST
Open Positions,Data,Summary,Stocks,USD,LLY,-,-100,1,131.22920633,-13122.920633,131.43,-13143,-20.079367,
Open Positions,Data,Lot,Stocks,USD,LLY,"2019-12-20, 16:20:00",-100,,131.22920633,-13122.920633,131.43,-13143,-20.079367,ST
Open Positions,Data,Summary,Stocks,USD,LMT,-,100,1,385.19300582,38519.300582,389.38,38938,418.699418,
Open Positions,Data,Lot,Stocks,USD,LMT,"2019-12-06, 16:20:00",100,,385.19300582,38519.300582,389.38,38938,418.699418,ST
Open Positions,Data,Summary,Stocks,USD,MCD,-,400,1,198.689885273,79475.954109,197.61,79044,-431.954109,
Open Positions,Data,Lot,Stocks,USD,MCD,"2019-11-01, 16:20:00",100,,198.5773876,19857.73876,197.61,19761,-96.73876,ST
Open Positions,Data,Lot,Stocks,USD,MCD,"2019-10-28, 16:20:00",100,,200.51739919,20051.739919,197.61,19761,-290.739919,ST
Open Positions,Data,Lot,Stocks,USD,MCD,"2019-10-25, 16:20:00",100,,196.75737353,19675.737353,197.61,19761,85.262647,ST
Open Positions,Data,Lot,Stocks,USD,MCD,"2019-10-25, 16:20:00",100,,198.90738077,19890.738077,197.61,19761,-129.738077,ST
Open Positions,Data,Summary,Stocks,USD,MDY,-,-100,1,348.09021733,-34809.021733,375.38,-37538,-2728.978267,
Open Positions,Data,Lot,Stocks,USD,MDY,"2019-10-11, 16:20:00",-100,,348.09021733,-34809.021733,375.38,-37538,-2728.978267,ST
Open Positions,Data,Summary,Stocks,USD,OXY,-,400,1,40.91795795,16367.18318,41.21,16484,116.81682,
Open Positions,Data,Lot,Stocks,USD,OXY,"2019-11-15, 16:20:00",200,,38.772962865,7754.592573,41.21,8242,487.407427,ST
Open Positions,Data,Lot,Stocks,USD,OXY,"2019-10-04, 16:20:00",100,,43.28795355,4328.795355,41.21,4121,-207.795355,ST
Open Positions,Data,Lot,Stocks,USD,OXY,"2019-10-04, 16:20:00",100,,42.83795252,4283.795252,41.21,4121,-162.795252,ST
Open Positions,Data,Summary,Stocks,USD,RTN,-,700,1,215.458182754,150820.727928,219.74,153818,2997.272072,
Open Positions,Data,Lot,Stocks,USD,RTN,"2019-12-13, 16:20:00",100,,214.31807578,21431.807578,219.74,21974,542.192422,ST
Open Positions,Data,Lot,Stocks,USD,RTN,"2019-12-12, 16:20:00",100,,215.358106,21535.8106,219.74,21974,438.1894,ST
Open Positions,Data,Lot,Stocks,USD,RTN,"2019-12-05, 16:20:00",100,,215.75859772,21575.859772,219.74,21974,398.140228,ST
Open Positions,Data,Lot,Stocks,USD,RTN,"2019-12-03, 16:20:00",100,,215.70809876,21570.809876,219.74,21974,403.190124,ST
Open Positions,Data,Lot,Stocks,USD,RTN,"2019-11-25, 16:20:00",100,,216.64813105,21664.813105,219.74,21974,309.186895,ST
Open Positions,Data,Lot,Stocks,USD,RTN,"2019-11-22, 16:20:00",100,,215.10811118,21510.811118,219.74,21974,463.188882,ST
Open Positions,Data,Lot,Stocks,USD,RTN,"2019-11-20, 16:20:00",100,,215.30815879,21530.815879,219.74,21974,443.184121,ST
Open Positions,Data,Summary,Stocks,USD,SDS,-,100,1,27.85726111,2785.726111,24.86,2486,-299.726111,
Open Positions,Data,Lot,Stocks,USD,SDS,"2019-11-01, 16:20:00",100,,27.85726111,2785.726111,24.86,2486,-299.726111,ST
Open Positions,Data,Summary,Stocks,USD,SSO,-,-100,1,128.25456802,-12825.456802,150.84,-15084,-2258.543198,
Open Positions,Data,Lot,Stocks,USD,SSO,"2019-10-11, 16:20:00",-100,,128.25456802,-12825.456802,150.84,-15084,-2258.543198,ST
Open Positions,Data,Summary,Stocks,USD,TZA,-,1200,1,38.947703533,46737.24424,35.13,42156,-4581.24424,
Open Positions,Data,Lot,Stocks,USD,TZA,"2019-12-13, 16:20:00",100,,37.35726111,3735.726111,35.13,3513,-222.726111,ST
Open Positions,Data,Lot,Stocks,USD,TZA,"2019-12-06, 16:20:00",100,,37.35726111,3735.726111,35.13,3513,-222.726111,ST
Open Positions,Data,Lot,Stocks,USD,TZA,"2019-12-06, 16:20:00",100,,39.35726111,3935.726111,35.13,3513,-422.726111,ST
Open Positions,Data,Lot,Stocks,USD,TZA,"2019-12-06, 16:20:00",100,,37.85726111,3785.726111,35.13,3513,-272.726111,ST
Open Positions,Data,Lot,Stocks,USD,TZA,"2019-12-06, 16:20:00",100,,38.35726111,3835.726111,35.13,3513,-322.726111,ST
Open Positions,Data,Lot,Stocks,USD,TZA,"2019-12-06, 16:20:00",100,,38.85726111,3885.726111,35.13,3513,-372.726111,ST
Open Positions,Data,Lot,Stocks,USD,TZA,"2019-11-29, 16:20:00",200,,39.24151359,7848.302718,35.13,7026,-822.302718,ST
Open Positions,Data,Lot,Stocks,USD,TZA,"2019-11-29, 16:20:00",200,,38.83881162,7767.762324,35.13,7026,-741.762324,ST
Open Positions,Data,Lot,Stocks,USD,TZA,"2019-11-08, 16:20:00",100,,40.35726111,4035.726111,35.13,3513,-522.726111,ST
Open Positions,Data,Lot,Stocks,USD,TZA,"2019-11-01, 16:20:00",100,,41.71096421,4171.096421,35.13,3513,-658.096421,ST
Open Positions,Data,Summary,Stocks,USD,UNG,-,200,1,18.27786276,3655.572552,16.86,3372,-283.572552,
Open Positions,Data,Lot,Stocks,USD,UNG,"2019-12-13, 16:20:00",100,,18.23726359,1823.726359,16.86,1686,-137.726359,ST
Open Positions,Data,Lot,Stocks,USD,UNG,"2019-12-06, 16:20:00",100,,18.31846193,1831.846193,16.86,1686,-145.846193,ST
Open Positions,Data,Summary,Stocks,USD,UPS,-,100,1,119.42847001,11942.847001,117.06,11706,-236.847001,
Open Positions,Data,Lot,Stocks,USD,UPS,"2019-11-29, 16:20:00",100,,119.42847001,11942.847001,117.06,11706,-236.847001,ST
Open Positions,Data,Summary,Stocks,USD,USB,-,200,1,59.52582849,11905.165698,59.29,11858,-47.165698,
Open Positions,Data,Lot,Stocks,USD,USB,"2019-12-20, 16:20:00",100,,59.45597994,5945.597994,59.29,5929,-16.597994,ST
Open Positions,Data,Lot,Stocks,USD,USB,"2019-12-13, 16:20:00",100,,59.59567704,5959.567704,59.29,5929,-30.567704,ST
Open Positions,Data,Summary,Stocks,USD,UUP,-,700,1,26.634427296,18644.099107,25.97,18179,-465.099107,
Open Positions,Data,Lot,Stocks,USD,UUP,"2019-12-24, 16:20:00",200,,26.297262345,5259.452469,25.97,5194,-65.452469,ST
Open Positions,Data,Lot,Stocks,USD,UUP,"2019-12-23, 16:20:00",100,,26.53727808,2653.727808,25.97,2597,-56.727808,ST
Open Positions,Data,Lot,Stocks,USD,UUP,"2019-12-23, 16:20:00",100,,26.62737622,2662.737622,25.97,2597,-65.737622,ST
Open Positions,Data,Lot,Stocks,USD,UUP,"2019-12-20, 16:20:00",100,,26.88727083,2688.727083,25.97,2597,-91.727083,ST
Open Positions,Data,Lot,Stocks,USD,UUP,"2019-12-13, 16:20:00",100,,26.88727083,2688.727083,25.97,2597,-91.727083,ST
Open Positions,Data,Lot,Stocks,USD,UUP,"2019-12-06, 16:20:00",100,,26.90727042,2690.727042,25.97,2597,-93.727042,ST
Open Positions,Data,Summary,Stocks,USD,UVXY,-,500,1,17.40926624,8704.63312,12.89,6445,-2259.63312,
Open Positions,Data,Lot,Stocks,USD,UVXY,"2019-12-20, 16:20:00",100,,12.85726111,1285.726111,12.89,1289,3.273889,ST
Open Positions,Data,Lot,Stocks,USD,UVXY,"2019-11-22, 16:20:00",100,,15.85726111,1585.726111,12.89,1289,-296.726111,ST
Open Positions,Data,Lot,Stocks,USD,UVXY,"2019-11-08, 16:20:00",100,,19.08726669,1908.726669,12.89,1289,-619.726669,ST
Open Positions,Data,Lot,Stocks,USD,UVXY,"2019-11-08, 16:20:00",100,,19.7972727,1979.72727,12.89,1289,-690.72727,ST
Open Positions,Data,Lot,Stocks,USD,UVXY,"2019-11-08, 16:20:00",100,,19.44726959,1944.726959,12.89,1289,-655.726959,ST
Open Positions,Data,Summary,Stocks,USD,VIXY,-,100,1,16.55346731,1655.346731,12.43,1243,-412.346731,
Open Positions,Data,Lot,Stocks,USD,VIXY,"2019-11-08, 16:20:00",100,,16.55346731,1655.346731,12.43,1243,-412.346731,ST
Open Positions,Data,Summary,Stocks,USD,XHB,-,-100,1,45.64167804,-4564.167804,45.51,-4551,13.167804,
Open Positions,Data,Lot,Stocks,USD,XHB,"2019-12-06, 16:20:00",-100,,45.64167804,-4564.167804,45.51,-4551,13.167804,ST
Open Positions,Total,,Stocks,USD,,,,,,648530.099327001,,623562,-24968.099327,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Open,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Equity and Index Options,USD,ABBV 03JAN20 88.0 P,-,-1,100,0.35203455,-35.203455,0.285,-28.5,6.703455,
Open Positions,Data,Lot,Equity and Index Options,USD,ABBV 03JAN20 88.0 P,"2019-12-27, 09:53:20",-1,,0.35203455,-35.203455,0.285,-28.5,6.703455,ST
Open Positions,Data,Summary,Equity and Index Options,USD,ABBV 10JAN20 86.5 P,-,-1,100,0.51203124,-51.203124,0.395,-39.5,11.703124,
Open Positions,Data,Lot,Equity and Index Options,USD,ABBV 10JAN20 86.5 P,"2019-12-30, 10:15:58",-1,,0.51203124,-51.203124,0.395,-39.5,11.703124,ST
Open Positions,Data,Summary,Equity and Index Options,USD,ABBV 17JAN20 85.5 P,-,-1,100,0.89202337,-89.202337,0.895,-89.5,-0.297663,
Open Positions,Data,Lot,Equity and Index Options,USD,ABBV 17JAN20 85.5 P,"2019-12-27, 10:01:03",-1,,0.89202337,-89.202337,0.895,-89.5,-0.297663,ST
Open Positions,Data,Summary,Equity and Index Options,USD,ABBV 24JAN20 85.5 P,-,-2,100,1.457011675,-291.402335,1.4958,-299.16,-7.757665,
Open Positions,Data,Lot,Equity and Index Options,USD,ABBV 24JAN20 85.5 P,"2019-12-30, 13:47:24",-1,,1.50201074,-150.201074,1.4958,-149.58,0.621074,ST
Open Positions,Data,Lot,Equity and Index Options,USD,ABBV 24JAN20 85.5 P,"2019-12-27, 09:59:10",-1,,1.41201261,-141.201261,1.4958,-149.58,-8.378739,ST
Open Positions,Data,Summary,Equity and Index Options,USD,ABT 10JAN20 85.0 P,-,-1,100,0.51203124,-51.203124,0.41,-41,10.203124,
Open Positions,Data,Lot,Equity and Index Options,USD,ABT 10JAN20 85.0 P,"2019-12-30, 11:03:39",-1,,0.51203124,-51.203124,0.41,-41,10.203124,ST
Open Positions,Data,Summary,Equity and Index Options,USD,ABT 10JAN20 86.0 P,-,-1,100,0.63202875,-63.202875,0.625,-62.5,0.702875,
Open Positions,Data,Lot,Equity and Index Options,USD,ABT 10JAN20 86.0 P,"2019-12-31, 09:31:31",-1,,0.63202875,-63.202875,0.625,-62.5,0.702875,ST
Open Positions,Data,Summary,Equity and Index Options,USD,AMGN 03JAN20 240.0 P,-,-1,100,1.41201261,-141.201261,0.9039,-90.39,50.811261,
Open Positions,Data,Lot,Equity and Index Options,USD,AMGN 03JAN20 240.0 P,"2019-12-27, 09:37:11",-1,,1.41201261,-141.201261,0.9039,-90.39,50.811261,ST
Open Positions,Data,Summary,Equity and Index Options,USD,AXP 10JAN20 123.0 P,-,-1,100,0.90202316,-90.202316,0.805,-80.5,9.702316,
Open Positions,Data,Lot,Equity and Index Options,USD,AXP 10JAN20 123.0 P,"2019-12-31, 09:31:19",-1,,0.90202316,-90.202316,0.805,-80.5,9.702316,ST
Open Positions,Data,Summary,Equity and Index Options,USD,BIIB 07FEB20 280.0 P,-,-1,100,7.60688447,-760.688447,9.2768,-927.68,-166.991553,
Open Positions,Data,Lot,Equity and Index Options,USD,BIIB 07FEB20 280.0 P,"2019-12-26, 11:38:35",-1,,7.60688447,-760.688447,9.2768,-927.68,-166.991553,ST
Open Positions,Data,Summary,Equity and Index Options,USD,BMY 10JAN20 62.5 P,-,-1,100,0.50203144,-50.203144,0.3142,-31.42,18.783144,
Open Positions,Data,Lot,Equity and Index Options,USD,BMY 10JAN20 62.5 P,"2019-12-31, 09:30:15",-1,,0.50203144,-50.203144,0.3142,-31.42,18.783144,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CAT 10JAN20 143.0 P,-,-1,100,0.80202523,-80.202523,0.595,-59.5,20.702523,
Open Positions,Data,Lot,Equity and Index Options,USD,CAT 10JAN20 143.0 P,"2019-12-30, 09:42:02",-1,,0.80202523,-80.202523,0.595,-59.5,20.702523,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CAT 31JAN20 141.0 P,-,-1,100,2.39199232,-239.199232,2.4818,-248.18,-8.980768,
Open Positions,Data,Lot,Equity and Index Options,USD,CAT 31JAN20 141.0 P,"2019-12-30, 09:30:34",-1,,2.39199232,-239.199232,2.4818,-248.18,-8.980768,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CAT 07FEB20 140.0 P,-,-1,100,2.53198942,-253.198942,2.525,-252.5,0.698942,
Open Positions,Data,Lot,Equity and Index Options,USD,CAT 07FEB20 140.0 P,"2019-12-30, 09:38:04",-1,,2.53198942,-253.198942,2.525,-252.5,0.698942,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CHTR 31JAN20 465.0 P,-,-1,100,7.7068824,-770.68824,7.7914,-779.14,-8.45176,
Open Positions,Data,Lot,Equity and Index Options,USD,CHTR 31JAN20 465.0 P,"2019-12-30, 09:32:46",-1,,7.7068824,-770.68824,7.7914,-779.14,-8.45176,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CHTR 07FEB20 467.5 P,-,-1,100,9.09635363,-909.635363,9.6634,-966.34,-56.704637,
Open Positions,Data,Lot,Equity and Index Options,USD,CHTR 07FEB20 467.5 P,"2019-12-30, 09:30:08",-1,,9.09635363,-909.635363,9.6634,-966.34,-56.704637,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CL 10JAN20 68.0 P,-,-1,100,0.50203144,-50.203144,0.44,-44,6.203144,
Open Positions,Data,Lot,Equity and Index Options,USD,CL 10JAN20 68.0 P,"2019-12-31, 10:23:34",-1,,0.50203144,-50.203144,0.44,-44,6.203144,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CMCSA 03JAN20 45.5 C,-,-1,100,0.15203869,-15.203869,0.065,-6.5,8.703869,
Open Positions,Data,Lot,Equity and Index Options,USD,CMCSA 03JAN20 45.5 C,"2019-12-27, 09:30:03",-1,,0.15203869,-15.203869,0.065,-6.5,8.703869,ST
Open Positions,Data,Summary,Equity and Index Options,USD,COF 10JAN20 101.0 P,-,-2,100,0.672027925,-134.405585,0.54,-108,26.405585,
Open Positions,Data,Lot,Equity and Index Options,USD,COF 10JAN20 101.0 P,"2019-12-31, 09:31:11",-1,,0.72202689,-72.202689,0.54,-54,18.202689,ST
Open Positions,Data,Lot,Equity and Index Options,USD,COF 10JAN20 101.0 P,"2019-12-30, 09:35:21",-1,,0.62202896,-62.202896,0.54,-54,8.202896,ST
Open Positions,Data,Summary,Equity and Index Options,USD,COST 03JAN20 295.0 C,-,-2,100,1.675507225,-335.101445,0.87,-174,161.101445,
Open Positions,Data,Lot,Equity and Index Options,USD,COST 03JAN20 295.0 C,"2019-12-26, 11:39:29",-2,,1.675507225,-335.101445,0.87,-174,161.101445,ST
Open Positions,Data,Summary,Equity and Index Options,USD,COST 10JAN20 290.0 P,-,-1,100,1.79900453,-179.900453,1.525,-152.5,27.400453,
Open Positions,Data,Lot,Equity and Index Options,USD,COST 10JAN20 290.0 P,"2019-12-30, 09:30:11",-1,,1.79900453,-179.900453,1.525,-152.5,27.400453,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CVS 10JAN20 72.5 P,-,-2,100,0.482031855,-96.406371,0.405,-81,15.406371,
Open Positions,Data,Lot,Equity and Index Options,USD,CVS 10JAN20 72.5 P,"2019-12-31, 09:30:02",-1,,0.50203144,-50.203144,0.405,-40.5,9.703144,ST
Open Positions,Data,Lot,Equity and Index Options,USD,CVS 10JAN20 72.5 P,"2019-12-30, 09:37:18",-1,,0.46203227,-46.203227,0.405,-40.5,5.703227,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CVS 17JAN20 72.0 P,-,-1,100,0.67202792,-67.202792,0.5205,-52.05,15.152792,
Open Positions,Data,Lot,Equity and Index Options,USD,CVS 17JAN20 72.0 P,"2019-12-30, 10:37:05",-1,,0.67202792,-67.202792,0.5205,-52.05,15.152792,ST
Open Positions,Data,Summary,Equity and Index Options,USD,CVS 24JAN20 72.0 P,-,-1,100,0.93202254,-93.202254,0.8245,-82.45,10.752254,
Open Positions,Data,Lot,Equity and Index Options,USD,CVS 24JAN20 72.0 P,"2019-12-30, 09:43:08",-1,,0.93202254,-93.202254,0.8245,-82.45,10.752254,ST
Open Positions,Data,Summary,Equity and Index Options,USD,DD 10JAN20 61.5 P,-,-2,100,0.39703362,-79.406724,0.22,-44,35.406724,
Open Positions,Data,Lot,Equity and Index Options,USD,DD 10JAN20 61.5 P,"2019-12-31, 09:30:06",-1,,0.41203331,-41.203331,0.22,-22,19.203331,ST
Open Positions,Data,Lot,Equity and Index Options,USD,DD 10JAN20 61.5 P,"2019-12-30, 10:15:14",-1,,0.38203393,-38.203393,0.22,-22,16.203393,ST
Open Positions,Data,Summary,Equity and Index Options,USD,DD 17JAN20 60.5 P,-,-2,100,0.587029685,-117.405937,0.23,-46,71.405937,
Open Positions,Data,Lot,Equity and Index Options,USD,DD 17JAN20 60.5 P,"2019-12-31, 09:30:06",-1,,0.64202855,-64.202855,0.23,-23,41.202855,ST
Open Positions,Data,Lot,Equity and Index Options,USD,DD 17JAN20 60.5 P,"2019-12-30, 14:09:56",-1,,0.53203082,-53.203082,0.23,-23,30.203082,ST
Open Positions,Data,Summary,Equity and Index Options,USD,DIA 31DEC19 274.0 P,-,-1,100,0.14273889,-14.273889,0,0,14.273889,
Open Positions,Data,Lot,Equity and Index Options,USD,DIA 31DEC19 274.0 P,"2019-12-17, 09:30:00",-1,,0.14273889,-14.273889,0,0,14.273889,ST
Open Positions,Data,Summary,Equity and Index Options,USD,DIS 10JAN20 142.0 P,-,-1,100,0.67202792,-67.202792,0.645,-64.5,2.702792,
Open Positions,Data,Lot,Equity and Index Options,USD,DIS 10JAN20 142.0 P,"2019-12-30, 09:30:53",-1,,0.67202792,-67.202792,0.645,-64.5,2.702792,ST
Open Positions,Data,Summary,Equity and Index Options,USD,DIS 17JAN20 141.0 P,-,-1,100,0.94202234,-94.202234,0.83,-83,11.202234,
Open Positions,Data,Lot,Equity and Index Options,USD,DIS 17JAN20 141.0 P,"2019-12-30, 09:31:52",-1,,0.94202234,-94.202234,0.83,-83,11.202234,ST
Open Positions,Data,Summary,Equity and Index Options,USD,DIS 24JAN20 139.0 P,-,-1,100,1.1320184,-113.20184,0.795,-79.5,33.70184,
Open Positions,Data,Lot,Equity and Index Options,USD,DIS 24JAN20 139.0 P,"2019-12-30, 09:35:51",-1,,1.1320184,-113.20184,0.795,-79.5,33.70184,ST
Open Positions,Data,Summary,Equity and Index Options,USD,DIS 21FEB20 185.0 C,-,-1,100,0.1420389,-14.20389,0.1279,-12.79,1.41389,
Open Positions,Data,Lot,Equity and Index Options,USD,DIS 21FEB20 185.0 C,"2019-12-24, 09:30:13",-1,,0.1420389,-14.20389,0.1279,-12.79,1.41389,ST
Open Positions,Data,Summary,Equity and Index Options,USD,DOW 10JAN20 53.0 P,-,-2,100,0.40178362,-80.356724,0.3,-60,20.356724,
Open Positions,Data,Lot,Equity and Index Options,USD,DOW 10JAN20 53.0 P,"2019-12-31, 09:30:04",-1,,0.44653269,-44.653269,0.3,-30,14.653269,ST
Open Positions,Data,Lot,Equity and Index Options,USD,DOW 10JAN20 53.0 P,"2019-12-30, 10:20:14",-1,,0.35703455,-35.703455,0.3,-30,5.703455,ST
Open Positions,Data,Summary,Equity and Index Options,USD,DOW 31JAN20 52.0 P,-,-1,100,0.8570242,-85.70242,0.8534,-85.34,0.36242,
Open Positions,Data,Lot,Equity and Index Options,USD,DOW 31JAN20 52.0 P,"2019-12-30, 10:15:16",-1,,0.8570242,-85.70242,0.8534,-85.34,0.36242,ST
Open Positions,Data,Summary,Equity and Index Options,USD,DOW 07FEB20 51.5 P,-,-1,100,0.92702275,-92.702275,0.8798,-87.98,4.722275,
Open Positions,Data,Lot,Equity and Index Options,USD,DOW 07FEB20 51.5 P,"2019-12-30, 14:29:06",-1,,0.92702275,-92.702275,0.8798,-87.98,4.722275,ST
